Name,Description,styleUrl,NameEN,Power,ChargeCoreDescription,Address,Latitude,Longitude,Provider,Coordinates
ปตท บจ.คุณเท่ง (ชะอำ) ปิโตรเลียม,"Name-EN: PTT Khun Teng (Cha-am) Petroleum<br>Power: 120 kW<br>Description: StarCharge Jupiter120: 2x CCS2, Type 2 (1000V 200A)<br>Address: 720/1 ถ.เพชรเกษม ต.ชะอำ อ.ชะอำ เพชรบุรี 76120<br>Latitude: 12.81475302<br>Longitude: 99.94129253<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Khun Teng (Cha-am) Petroleum,120 kW,"StarCharge Jupiter120: 2x CCS2, Type 2 (1000V 200A)",720/1 ถ.เพชรเกษม ต.ชะอำ อ.ชะอำ เพชรบุรี 76120,12.81475302,99.94129253,PTT,"
            99.94129253,12.81475302,0
          "
บิ๊กซี นวนคร,"Name-EN: BigC Navanakorn<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 98/196 หมู่ 13 ตำบลคลองหนึ่ง อำเภอคลองหลวง ปทุมธานี 12120<br>Latitude: 14.122733<br>Longitude: 100.617111<br>Provider: PTT",#icon-1899-DB4436-labelson,BigC Navanakorn,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",98/196 หมู่ 13 ตำบลคลองหนึ่ง อำเภอคลองหลวง ปทุมธานี 12120,14.122733,100.617111,PTT,"
            100.617111,14.122733,0
          "
บิ๊กซี พัทยา 2,"Name-EN: BigC Pattaya 2<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: เลขที่ 565/41 หมู่ที่ 10 ตำบลหนองปรือ อำเภอบางละมุง จังหวัด ชลบุรี<br>Latitude: 12.915445<br>Longitude: 100.894661<br>Provider: PTT",#icon-1899-DB4436-labelson,BigC Pattaya 2,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",เลขที่ 565/41 หมู่ที่ 10 ตำบลหนองปรือ อำเภอบางละมุง จังหวัด ชลบุรี,12.915445,100.894661,PTT,"
            100.894661,12.915445,0
          "
ปตท สนามบินภูเก็ต,Name-EN: PTT Phuket International Airport<br>Power: 120 kW<br>Description: ChargeCore NKR-ADC: 2x CCS2 (1000V 200A)<br>Address: 113/12 ม.1 ต.สาคู อ.ถลาง ภูเก็ต 83110<br>Latitude: 8.094363776571933<br>Longitude: 98.30878528070478<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Phuket International Airport,120 kW,ChargeCore NKR-ADC: 2x CCS2 (1000V 200A),113/12 ม.1 ต.สาคู อ.ถลาง ภูเก็ต 83110,8.094363776571933,98.30878528070478,PTT,"
            98.3087852807048,8.09436377657193,0
          "
ปตท ระยอง-บ้านฉาง กม.192 (ขาเข้า),Name-EN: PTT RM Rayong-Banchang km.192 (Inbound)<br>Power: 120 kW<br>Description: StarCharge Jupiter120: 2x CCS2 (1000V 200A)<br>Address: 76/119 หมู่ 3 ต.พลา อ.บ้านฉาง จ.ระยอง 21130<br>Latitude: 12.716586<br>Longitude: 101.039481<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT RM Rayong-Banchang km.192 (Inbound),120 kW,StarCharge Jupiter120: 2x CCS2 (1000V 200A),76/119 หมู่ 3 ต.พลา อ.บ้านฉาง จ.ระยอง 21130,12.716586,101.039481,PTT,"
            101.039481,12.716586,0
          "
ปตท หจก.ชวนพาณิชย์ขลุง,"Name-EN: PTT Chuanpanit Khlung<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 5 ถ.สุขุมวิท ต.ขลุง อ.ขลุง จ.จันทบุรี 22110<br>Latitude: 12.46094224<br>Longitude: 102.2279386<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Chuanpanit Khlung,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",5 ถ.สุขุมวิท ต.ขลุง อ.ขลุง จ.จันทบุรี 22110,12.46094224,102.2279386,PTT,"
            102.2279386,12.46094224,0
          "
บิ๊กซี ขอนแก่น 2,"Name-EN: BigC KhonKaen 2<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 177 หมู่ที่ 9 ถนนเลี่ยงเมืองขอนแก่น ตำบล เมืองเก่า อำเภอเมืองขอนแก่น ขอนแก่น 40000<br>Latitude: 16.390004150613425<br>Longitude: 102.83906124547039<br>Provider: PTT",#icon-1899-DB4436-labelson,BigC KhonKaen 2,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",177 หมู่ที่ 9 ถนนเลี่ยงเมืองขอนแก่น ตำบล เมืองเก่า อำเภอเมืองขอนแก่น ขอนแก่น 40000,16.390004150613425,102.83906124547039,PTT,"
            102.83906124547,16.3900041506134,0
          "
ปตท บจ.ชุนหลีปิโตรเลียม,"Name-EN: PTT Chunlee Petroleum<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 7/188 ถ.ศรีโสธรตัดใหม่ ต.หน้าเมือง อ.เมืองฉะเชิงเทรา จ.ฉะเชิงเทรา 24000<br>Latitude: 13.682703073947529<br>Longitude: 101.06689419541493<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Chunlee Petroleum,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",7/188 ถ.ศรีโสธรตัดใหม่ ต.หน้าเมือง อ.เมืองฉะเชิงเทรา จ.ฉะเชิงเทรา 24000,13.682703073947529,101.06689419541493,PTT,"
            101.066894195415,13.6827030739475,0
          "
ปตท หจก.สีหราช ปิโตรเลียม,Name-EN: PTT Siharat Petroleum<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2 (1000V 200A)<br>Address: 34/9 ม.10 ต.วัดจันทร์ อ.เมืองพิษณุโลก พิษณุโลก 65000<br>Latitude: 16.8148<br>Longitude: 100.2368<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Siharat Petroleum,120 kW,ChargeCore NKR: 2x CCS2 (1000V 200A),34/9 ม.10 ต.วัดจันทร์ อ.เมืองพิษณุโลก พิษณุโลก 65000,16.8148,100.2368,PTT,"
            100.2368,16.8148,0
          "
ปตท บจ.ชัยเสรีรุ่งโรจน์ ออยล์,"Name-EN: PTT Chaiseree Rungroj Oil<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 96/5 ม.3 ต.หัวสำโรง อ.แปลงยาว จ.ฉะเชิงเทรา 24190<br>Latitude: 13.640452447074246<br>Longitude: 101.29341110073938<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Chaiseree Rungroj Oil,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",96/5 ม.3 ต.หัวสำโรง อ.แปลงยาว จ.ฉะเชิงเทรา 24190,13.640452447074246,101.29341110073938,PTT,"
            101.293411100739,13.6404524470742,0
          "
ปตท บจ.สุจินตนาปิโตรเลียม,Name-EN: PTT Sujintana Petroleum<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2 (1000V 200A)<br>Address: 17/1 ม.7 ถ.สุวรรณศร ต.โคกไม้ลาย อ.เมืองปราจีนบุรี จ.ปราจีนบุรี 25230<br>Latitude: 14.151010293367655<br>Longitude: 101.31084654897354<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Sujintana Petroleum,120 kW,ChargeCore NKR: 2x CCS2 (1000V 200A),17/1 ม.7 ถ.สุวรรณศร ต.โคกไม้ลาย อ.เมืองปราจีนบุรี จ.ปราจีนบุรี 25230,14.151010293367655,101.31084654897354,PTT,"
            101.310846548974,14.1510102933677,0
          "
ปตท ไวท์ พาวเวอร์,Name-EN: PTT NGV Station White Power<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 23 ซ.พหลโยธิน 96 ต.ประชาธิปัตย์ อ.ธัญบุรี จ.ปทุมธานี 12130<br>Latitude: 13.99835<br>Longitude: 100.61691<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT NGV Station White Power,120 kW,"ChargeCore CCSx2: 2x CCS2 (1000V 200A)
ChargeCore CCSx2: 2x CCS2 (1000V 200A)",23 ซ.พหลโยธิน 96 ต.ประชาธิปัตย์ อ.ธัญบุรี จ.ปทุมธานี 12130,13.99835,100.61691,PTT,"
            100.61691,13.99835,0
          "
เดอะ ทรี บางบอน,"Name-EN: The Tree Bang Bon<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 286/11 ถนนบางบอน 3 แขวงหนองแขม เขตหนองแขม กรุงเทพมหานคร 10160<br>Latitude: 13.679149294514469<br>Longitude: 100.3832671267658<br>Provider: PTT",#icon-1899-DB4436-labelson,The Tree Bang Bon,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",286/11 ถนนบางบอน 3 แขวงหนองแขม เขตหนองแขม กรุงเทพมหานคร 10160,13.679149294514469,100.3832671267658,PTT,"
            100.383267126766,13.6791492945145,0
          "
ปตท หจก.ตันติชัยปิโตรเลียม,"Name-EN: PTT Tantichai Petroleum Ltd., Part<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 227/10 หมู่ 6 ถ.สุขุมวิท ต.ทุ่งควายกิน อ.แกลง จ.ระยอง 21110<br>Latitude: 12.78282<br>Longitude: 101.6916<br>Provider: PTT",#icon-1899-DB4436-labelson,"PTT Tantichai Petroleum Ltd., Part",120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",227/10 หมู่ 6 ถ.สุขุมวิท ต.ทุ่งควายกิน อ.แกลง จ.ระยอง 21110,12.78282,101.6916,PTT,"
            101.6916,12.78282,0
          "
บิ๊กซี ลำพูน,Name-EN: BigC Lamphun<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 200 หมู่ 4 ถ.ซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง บ้านกลาง อำเภอเมืองลำพูน ลำพูน 51000<br>Latitude: 18.591214<br>Longitude: 99.041554<br>Provider: PTT,#icon-1899-DB4436-labelson,BigC Lamphun,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),200 หมู่ 4 ถ.ซุปเปอร์ไฮเวย์ เชียงใหม่-ลำปาง บ้านกลาง อำเภอเมืองลำพูน ลำพูน 51000,18.591214,99.041554,PTT,"
            99.041554,18.591214,0
          "
ปตท หจก.ธนรักษ์ปิโตรเลียม,Name-EN: PTT Thanarak Petroleum<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 71 ม.11 ต.จอมหมอกแก้ว อ.แม่ลาว จ.เชียงราย 57250<br>Latitude: 19.75277<br>Longitude: 99.731403<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Thanarak Petroleum,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),71 ม.11 ต.จอมหมอกแก้ว อ.แม่ลาว จ.เชียงราย 57250,19.75277,99.731403,PTT,"
            99.731403,19.75277,0
          "
ปตท บจ.กรีน ออโต้ กรุ๊ป,Name-EN: PTT Green Auto Group<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 200/9 ม.3 ถ.บางกรวย-ไทรน้อย ต.บางรักพัฒนา อ.บางบัวทอง จ.นนทบุรี 11110<br>Latitude: 13.885419<br>Longitude: 100.433079<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Green Auto Group,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),200/9 ม.3 ถ.บางกรวย-ไทรน้อย ต.บางรักพัฒนา อ.บางบัวทอง จ.นนทบุรี 11110,13.885419,100.433079,PTT,"
            100.433079,13.885419,0
          "
ปตท หจก.ละงูปิ โตรเลียม,"Name-EN: PTT La-ngu Petroleum<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 227 หมู่ 9 ตำบลละงู อำเภอละงู จังหวัดสตูล 91110<br>Latitude: 6.8854503<br>Longitude: 99.8091726<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT La-ngu Petroleum,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",227 หมู่ 9 ตำบลละงู อำเภอละงู จังหวัดสตูล 91110,6.8854503,99.8091726,PTT,"
            99.8091726,6.8854503,0
          "
บิ๊กซี สุโขทัย,"Name-EN: BigC Sukhothai<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 68 หมู่ที่ 2 ถนน สิงหวัฒน์ ตำบล บ้านกล้วย อำเภอเมืองสุโขทัย สุโขทัย 64000<br>Latitude: 17.010988646673443<br>Longitude: 99.77338522134518<br>Provider: PTT",#icon-1899-DB4436-labelson,BigC Sukhothai,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",68 หมู่ที่ 2 ถนน สิงหวัฒน์ ตำบล บ้านกล้วย อำเภอเมืองสุโขทัย สุโขทัย 64000,17.010988646673443,99.77338522134518,PTT,"
            99.7733852213452,17.0109886466734,0
          "
ปตท บจ.นภาริณ,"Name-EN: PTT Napharin<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 33/4 ม.3 ถ.แสงชูโต ต.ท่าล้อ อ.ท่าม่วง จ.กาญจนบุรี 71110<br>Latitude: 13.98081632<br>Longitude: 99.59713504<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Napharin,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",33/4 ม.3 ถ.แสงชูโต ต.ท่าล้อ อ.ท่าม่วง จ.กาญจนบุรี 71110,13.98081632,99.59713504,PTT,"
            99.59713504,13.98081632,0
          "
ปตท บจ.ส.สาครเอ็นเนอร์ยี่,Name-EN: PTT S.Sakhon Energy<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 94/315 ม.7 ต.ท่าทราย อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000<br>Latitude: 13.563424<br>Longitude: 100.271714<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT S.Sakhon Energy,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),94/315 ม.7 ต.ท่าทราย อ.เมืองสมุทรสาคร จ.สมุทรสาคร 74000,13.563424,100.271714,PTT,"
            100.271714,13.563424,0
          "
ปตท บจ.ฟู่ เอ็นเนอจี้ เอ็กซ์เพรส,Name-EN: PTT Fu Energy Express<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 111 ม.3 ต.มะขาม อ.มะขาม จ.จันทบุรี 22500<br>Latitude: 12.644511<br>Longitude: 102.175776<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Fu Energy Express,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),111 ม.3 ต.มะขาม อ.มะขาม จ.จันทบุรี 22500,12.644511,102.175776,PTT,"
            102.175776,12.644511,0
          "
ปตท บจ.ส.รุ่งวิภา,"Name-EN: PTT S. Rungwipha<br>Power: 120 kW<br>Description: StarCharge Jupiter120: 2x CCS2, Type 2 (1000V 200A)<br>Address: 201/19 ถ.วิภาวดี รังสิต แขวงตลาดบางเขน เขตหลักสี่ กรุงเทพมหานคร 10220<br>Latitude: 13.886453<br>Longitude: 100.583386<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT S. Rungwipha,120 kW,"StarCharge Jupiter120: 2x CCS2, Type 2 (1000V 200A)",201/19 ถ.วิภาวดี รังสิต แขวงตลาดบางเขน เขตหลักสี่ กรุงเทพมหานคร 10220,13.886453,100.583386,PTT,"
            100.583386,13.886453,0
          "
เบอร์เกอร์ คิง รัชดา ไดร์ฟทรู,"Name-EN: Burger King Ratchada Drive Thru<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 40/12 แขวง จันทรเกษม เขตจตุจักร กรุงเทพมหานคร 10900<br>Latitude: 13.8196699196403<br>Longitude: 100.575597135582<br>Provider: PTT",#icon-1899-DB4436-labelson,Burger King Ratchada Drive Thru,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",40/12 แขวง จันทรเกษม เขตจตุจักร กรุงเทพมหานคร 10900,13.8196699196403,100.575597135582,PTT,"
            100.575597135582,13.8196699196403,0
          "
ปตท บจ.ทรัพย์สุวรรณ ปิโตรเลียม,"Name-EN: PTT Sup Suwan Petroleum<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 555 ม.2 ต.วัดสุวรรณ อ.บ่อทอง จ.ชลบุรี 20270<br>Latitude: 13.30896<br>Longitude: 101.43489<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Sup Suwan Petroleum,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",555 ม.2 ต.วัดสุวรรณ อ.บ่อทอง จ.ชลบุรี 20270,13.30896,101.43489,PTT,"
            101.43489,13.30896,0
          "
บิ๊กซี ราชบุรี,"Name-EN: BigC Ratchaburi<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 534 หมู่ 1 ตำบลโคกหม้อ อำเภอเมืองราชบุรี ราชบุรี 70000<br>Latitude: 13.550871<br>Longitude: 99.823143<br>Provider: PTT",#icon-1899-DB4436-labelson,BigC Ratchaburi,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",534 หมู่ 1 ตำบลโคกหม้อ อำเภอเมืองราชบุรี ราชบุรี 70000,13.550871,99.823143,PTT,"
            99.823143,13.550871,0
          "
ปตท แอล.พี.จี. บจก.สารคามออโต้แก๊ส,"Name-EN: LPG Auto Station Sarakham Auto Gas Co., Ltd<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 61 หมู่ 9 ถนนสารคาม-กาฬสินธุ์ ตำบลท่าขอนยาง อำเภอกันทรวิชัย มหาสารคาม 44150<br>Latitude: 16.26063613091736<br>Longitude: 103.281306197275<br>Provider: PTT",#icon-1899-DB4436-labelson,"LPG Auto Station Sarakham Auto Gas Co., Ltd",120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",61 หมู่ 9 ถนนสารคาม-กาฬสินธุ์ ตำบลท่าขอนยาง อำเภอกันทรวิชัย มหาสารคาม 44150,16.26063613091736,103.281306197275,PTT,"
            103.281306197275,16.2606361309174,0
          "
ปตท บจ.พันธ์เจริญกรุ๊ป,Name-EN: PTT Puncharoen Group<br>Power: 120 kW<br>Description: StarCharge Jupiter120: 2x CCS2 (1000V 200A)<br>Address: 12/3 ม.3 ต.ลำตาเสา อ.วังน้อย พระนครศรีอยุธยา 13170<br>Latitude: 14.23577668<br>Longitude: 100.7241443<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Puncharoen Group,120 kW,StarCharge Jupiter120: 2x CCS2 (1000V 200A),12/3 ม.3 ต.ลำตาเสา อ.วังน้อย พระนครศรีอยุธยา 13170,14.23577668,100.7241443,PTT,"
            100.7241443,14.23577668,0
          "
ปตท หจก.รุ่งสิทธิ์ ปิโตรเลียม,"Name-EN: PTT Rungsit Petroleum<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 60 ม.5 ต.ศาลาลัย อ.สามร้อยยอด จ.ประจวบคีรีขันธ์ 77180<br>Latitude: 12.248208487996<br>Longitude: 99.8708769374523<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Rungsit Petroleum,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",60 ม.5 ต.ศาลาลัย อ.สามร้อยยอด จ.ประจวบคีรีขันธ์ 77180,12.248208487996,99.8708769374523,PTT,"
            99.8708769374523,12.248208487996,0
          "
ปตท บจ.ประเสริฐรัตนศิริ,Name-EN: PTT Prasert Rattanasiri<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 2 ถนนบางขุนเทียน แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150<br>Latitude: 13.66417<br>Longitude: 100.42814<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Prasert Rattanasiri,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),2 ถนนบางขุนเทียน แขวงแสมดำ เขตบางขุนเทียน กรุงเทพมหานคร 10150,13.66417,100.42814,PTT,"
            100.42814,13.66417,0
          "
ปตท นิคมอุตสาหกรรมบางปะอิน,"Name-EN: PTT Bang Pa-In Industrial Estate<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 999/1 หมู่ 2 ต.คลองจิก อ.บางปะอิน จ.พระนครศรีอยุธยา 13160<br>Latitude: 14.210885<br>Longitude: 100.588721<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Bang Pa-In Industrial Estate,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",999/1 หมู่ 2 ต.คลองจิก อ.บางปะอิน จ.พระนครศรีอยุธยา 13160,14.210885,100.588721,PTT,"
            100.588721,14.210885,0
          "
ปตท ชูเกียรติ ปิโตรเลียม (สนญ.),Name-EN: PTT Chukiat Petroleum (HO)<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2 (1000V 200A)<br>Address: 208 ม.1 ถ.เพชรเกษม ต.ดอนขุนห้วย อ.ชะอำ จ.เพชรบุรี 76120<br>Latitude: 12.88442816<br>Longitude: 99.91260056<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Chukiat Petroleum (HO),120 kW,ChargeCore NKR: 2x CCS2 (1000V 200A),208 ม.1 ถ.เพชรเกษม ต.ดอนขุนห้วย อ.ชะอำ จ.เพชรบุรี 76120,12.88442816,99.91260056,PTT,"
            99.91260056,12.88442816,0
          "
ปตท หจก. เทียนชัยปิโตรเลียม,"Name-EN: PTT Tienchai Petroleum<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 127 ม.5 ต.ดอนตะโก อ.เมืองราชบุรี จ.ราชบุรี 70000<br>Latitude: 13.50187463<br>Longitude: 99.7937844<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Tienchai Petroleum,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",127 ม.5 ต.ดอนตะโก อ.เมืองราชบุรี จ.ราชบุรี 70000,13.50187463,99.7937844,PTT,"
            99.7937844,13.50187463,0
          "
ปตท บจ.สุขุมเซอร์วิส(แม่ริม),"Name-EN: PTT Sukhum Service (Mae Rim Branch)<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 5/15 ม.7 ต.ริมใต้ อ.แม่ริม เชียงใหม่ 50180<br>Latitude: 18.9216428<br>Longitude: 98.9409212<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Sukhum Service (Mae Rim Branch),120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",5/15 ม.7 ต.ริมใต้ อ.แม่ริม เชียงใหม่ 50180,18.9216428,98.9409212,PTT,"
            98.9409212,18.9216428,0
          "
ปตท หจก.ส.พงษ์ชัยปิโตรเลียม,Name-EN: PTT S. Phongchai Petroleum<br>Power: 120 kW<br>Description: ChargeCore CCSx2: 2x CCS2 (1000V 200A)<br>Address: 195/10 ม.10 ต.ดงขี้เหล็ก อ.เมืองปราจีนบุรี ปราจีนบุรี 25000<br>Latitude: 14.1311780355975<br>Longitude: 101.445581845526<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT S. Phongchai Petroleum,120 kW,ChargeCore CCSx2: 2x CCS2 (1000V 200A),195/10 ม.10 ต.ดงขี้เหล็ก อ.เมืองปราจีนบุรี ปราจีนบุรี 25000,14.1311780355975,101.445581845526,PTT,"
            101.445581845526,14.1311780355975,0
          "
ปตท บจ.รัตนณิชาออยล์,Name-EN: PTT Rattananicha Oil<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2 (1000V 200A)<br>Address: 1/8 ม.4 ถ.331 ต.ท่าบุญมี อ.เกาะจันทร์ จ.ชลบุรี 20240<br>Latitude: 13.39333616<br>Longitude: 101.2810486<br>Provider: PTT,#icon-1899-DB4436-labelson,PTT Rattananicha Oil,120 kW,ChargeCore NKR: 2x CCS2 (1000V 200A),1/8 ม.4 ถ.331 ต.ท่าบุญมี อ.เกาะจันทร์ จ.ชลบุรี 20240,13.39333616,101.2810486,PTT,"
            101.2810486,13.39333616,0
          "
ปตท บจ.จันทร์เพ็ญ . ศรีราชา,"Name-EN: PTT Junpen  Sriracha<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 114/5 หมู่ 4 ถ.ทางหลวงหมายเลข 331 ตอนเนินผาสุก ต.หนองขาม อ.ศรีราชา ชลบุรี 20110<br>Latitude: 13.1174208663673<br>Longitude: 101.051403787279<br>Provider: PTT",#icon-1899-DB4436-labelson,PTT Junpen  Sriracha,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",114/5 หมู่ 4 ถ.ทางหลวงหมายเลข 331 ตอนเนินผาสุก ต.หนองขาม อ.ศรีราชา ชลบุรี 20110,13.1174208663673,101.051403787279,PTT,"
            101.051403787279,13.1174208663673,0
          "
เบนซ์ ทีทีซี มอเตอร์,"Name-EN: Benz TTC Motor Co., Ltd<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 2265,2297 ถนนพัฒนาการ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพมหานคร 10250<br>Latitude: 13.7376856603282<br>Longitude: 100.637890196518<br>Provider: PTT",#icon-1899-DB4436-labelson,"Benz TTC Motor Co., Ltd",120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)","2265,2297 ถนนพัฒนาการ แขวงพัฒนาการ เขตสวนหลวง กรุงเทพมหานคร 10250",13.7376856603282,100.637890196518,PTT,"
            100.637890196518,13.7376856603282,0
          "
ท็อป พลาซ่า พะเยา,"Name-EN: Tops Plaza Phayao<br>Power: 120 kW<br>Description: ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)<br>Address: 500 ตำบล บ้านต๋อม อำเภอเมืองพะเยา พะเยา 56000<br>Latitude: 19.185466<br>Longitude: 99.893309<br>Provider: PTT",#icon-1899-DB4436-labelson,Tops Plaza Phayao,120 kW,"ChargeCore NKR: 2x CCS2, Type 2 (1000V 200A)",500 ตำบล บ้านต๋อม อำเภอเมืองพะเยา พะเยา 56000,19.185466,99.893309,PTT,"
            99.893309,19.185466,0
          "
